<div class="word_wrap"><h2 class="word">divulge</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make known (something private or secret)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 泄露</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> keep secret</div></div></div>
<div class="word_wrap"><h2 class="word">fallow</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. left uncultivated or unplanted</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 休耕的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> sterile</div></div></div>
<div class="word_wrap"><h2 class="word">unruly</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. hard to control, restrain, or keep in order</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 不服管理的，难以控制的</div></div></div>
<div class="word_wrap"><h2 class="word">synoptic</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. presenting a general view or summary</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 摘要的</div></div></div>
<div class="word_wrap"><h2 class="word">conviction</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a strong belief</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 信念</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> certainty</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a convicting or being convicted</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 定罪</div></div></div>
<div class="word_wrap"><h2 class="word">patrimony</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. property that is given to somebody when their father dies</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 继承，世袭</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> patrimonial</div></div></div>
<div class="word_wrap"><h2 class="word">vicarious</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. felt or experienced by watching or reading about somebody else doing something, rather than by doing it yourself"</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 身临其境的</div></div></div>
<div class="word_wrap"><h2 class="word">ductile</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. capable of being bent or pulled into different shapes</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 可延展的，易受影响的</div></div></div>
<div class="word_wrap"><h2 class="word">dolorous</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. very sorrowful or sad</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 悲伤的</div></div></div>
<div class="word_wrap"><h2 class="word">antiquated</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. old-fashioned and no longer suitable for modern conditions</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 老旧的，过时的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> old-fashioned</div></div><div class="syn"><div class="icon_syn">同</div><div class="content_syn"> outdated</div></div></div>
<div class="word_wrap"><h2 class="word">wayward</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. following one's own capricious, wanton, or depraved inclinations</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 任性的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> errant</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. following no clear principle or law</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 无法预料的</div></div><div class="syn"><div class="icon_syn">同</div><div class="content_syn"> unpredictable</div></div></div>
<div class="word_wrap"><h2 class="word">errant</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. moving about aimlessly or irregularly</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 随意的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> wayward</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. behaving wrongly</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 错误的</div></div></div>
<div class="word_wrap"><h2 class="word">cannibalize</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to draw on as a major source</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 采用 ... 作为主要来源</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to deprive of vital elements or resources, such as personnel, equipment, or funding, for use elsewhere:</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 剥夺（关键成分用于别处）</div></div></div>
<div class="word_wrap"><h2 class="word">discordant</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. being at variance : disagreeing</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 不一致的</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. disagreeable in sound; harsh or dissonant.</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 不和谐的</div></div></div>
<div class="word_wrap"><h2 class="word">insinuate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to introduce (as an idea) gradually or in a subtle, indirect, or covert</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 暗示 ( 表不满 )</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to introduce (as oneself) by stealthy, smooth, or artful means</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 巧妙地介入（表不满）</div></div></div>
<div class="word_wrap"><h2 class="word">slinky</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. stealthy, furtive, and sneaking</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 鬼鬼祟祟的</div></div></div>
<div class="word_wrap"><h2 class="word">attune</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to bring into harmony</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 使协调一致</div></div></div>
<div class="word_wrap"><h2 class="word">bluster</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to talk or act with noisy swaggering threats</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> （虚张声势地）恐吓</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. Loud, arrogant speech, often full of empty threats</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 咆哮</div></div></div>
<div class="word_wrap"><h2 class="word">nonsensical</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. lacking intelligible meaning</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 无意义的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> illogical</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. foolish; absurd</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 愚蠢的</div></div></div>
<div class="word_wrap"><h2 class="word">excavate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make a hole in; hollow out</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 开凿，挖掘</div></div></div>
<div class="word_wrap"><h2 class="word">villainous</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. appropriate to a villain, as in wickedness or depravity</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 极坏的，恶劣的</div></div></div>
<div class="word_wrap"><h2 class="word">drudgery</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. tedious, menial, or unpleasant work</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 苦工</div></div></div>
<div class="word_wrap"><h2 class="word">millstone</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a heavy weight; a burden</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 重担</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> encumbrance</div></div></div>
<div class="word_wrap"><h2 class="word">canard</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. an unfounded or false, deliberately misleading story</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 谣言</div></div></div>
